Id,MSSubClass,MSZoning,LotArea,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtCond,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,SalePrice
748,3,1,676,1,6,3,83,42,62,2,1,1,0,302,439,534,362,729,0,2,5,1,31,2,321,265979
749,4,3,904,5,6,2,104,51,258,2,2,2,1,531,586,633,173,597,1,2,4,1,86,2,233,260400
750,4,3,89,1,3,1,30,1,62,1,0,0,0,302,40,306,16,53,1,1,6,0,16,1,54,98000
751,4,1,284,1,3,3,11,43,62,1,0,1,0,302,66,206,15,41,0,1,4,0,0,0,12,96500
752,7,3,560,3,6,2,96,42,62,2,2,2,1,302,197,276,150,369,1,2,3,0,85,2,105,162000
753,4,3,776,4,5,2,89,52,62,1,2,2,1,414,493,601,173,650,1,2,3,0,76,2,127,217000
754,7,3,865,5,7,2,97,50,226,2,2,2,1,302,614,657,354,743,1,3,5,1,82,3,355,275500
755,4,3,436,2,5,3,63,50,62,1,1,1,1,257,355,485,173,307,0,2,2,0,57,2,113,156000
756,2,2,551,4,5,2,86,46,105,1,2,2,1,378,326,275,200,412,1,1,3,0,74,2,113,172500
757,7,3,757,4,7,2,103,56,62,2,2,2,1,426,476,434,277,505,1,2,4,0,89,2,250,212000
758,7,3,389,1,5,2,64,27,218,1,1,1,1,271,65,72,142,344,1,1,3,1,55,2,113,158900
759,2,2,446,4,6,2,86,46,87,1,2,2,1,351,209,244,162,475,1,1,3,0,74,2,113,179400
760,7,3,961,5,7,2,105,47,206,2,2,2,1,596,635,421,365,765,1,2,6,1,91,3,366,290000
761,4,3,408,2,5,2,56,13,62,1,1,1,1,88,89,88,173,99,0,1,2,0,96,1,45,127500
762,0,1,64,1,4,2,4,1,62,1,2,1,1,81,306,407,173,258,0,0,2,0,46,2,113,100000
763,7,2,846,4,6,2,106,59,62,1,2,2,1,436,273,290,238,609,1,2,4,0,95,2,240,215200
764,7,3,1013,5,7,2,86,46,293,2,2,2,1,594,547,501,392,806,1,2,5,1,74,3,381,337000
765,6,3,920,4,7,2,105,51,62,2,2,2,2,543,574,601,173,650,0,3,3,1,91,2,347,270000
766,4,3,910,4,8,2,110,58,241,2,2,2,1,302,539,592,173,671,1,3,3,1,96,2,353,264132
767,7,3,692,3,6,2,84,40,201,1,1,2,1,417,188,317,233,542,1,1,4,1,73,2,194,196500
768,4,3,459,2,5,3,28,32,62,1,1,2,1,236,258,269,144,250,1,1,4,0,69,1,120,160000
769,4,3,408,4,6,2,85,50,62,2,2,2,1,436,490,616,173,695,1,2,5,1,79,2,171,216837
770,7,3,1066,4,7,2,96,42,324,3,2,2,1,630,685,746,412,853,2,3,7,1,85,3,434,538000
771,3,3,266,1,4,2,29,4,62,1,1,2,1,153,76,94,173,98,0,1,2,0,70,2,127,134900
772,4,3,67,1,3,2,37,9,62,1,1,0,0,93,37,391,173,288,0,1,3,0,32,2,75,102000
773,3,3,83,1,5,2,70,31,62,1,1,1,1,28,99,55,173,77,0,1,3,1,56,2,172,107000
774,4,3,126,2,4,2,48,8,54,1,1,1,1,411,157,220,173,156,0,1,2,0,25,1,43,114500
775,4,3,1044,5,7,2,102,57,311,2,2,2,1,302,699,733,173,833,1,2,6,1,94,3,350,395000
776,6,1,467,2,5,2,92,48,102,1,2,3,1,477,428,298,173,363,1,1,2,0,78,2,125,162000
777,4,3,787,4,6,2,97,57,161,2,2,2,1,426,509,554,173,628,1,2,4,0,82,3,304,221500
778,4,3,332,1,4,2,78,30,62,1,1,1,1,172,89,129,173,141,0,1,2,1,52,2,113,142500
779,2,1,393,2,4,2,74,28,102,1,0,0,0,302,40,652,173,722,1,1,7,2,61,2,202,144000
780,2,3,304,2,5,2,74,28,35,1,1,2,1,443,450,332,173,249,0,1,1,0,61,2,73,135000
781,4,3,493,3,6,2,105,51,115,1,2,2,2,302,498,318,173,380,1,1,3,1,91,2,136,176000
782,7,3,578,2,5,2,91,33,62,2,2,2,1,108,333,301,205,434,1,2,4,0,81,2,171,175900
783,4,3,636,4,6,2,99,53,62,2,2,2,1,302,399,435,173,450,1,2,3,0,90,2,192,187100
784,3,3,496,2,4,2,64,27,36,1,2,2,1,301,231,315,173,376,0,2,1,1,55,2,131,165500
785,3,1,219,1,5,2,20,41,62,1,1,1,1,302,96,275,151,502,1,1,6,1,0,0,12,128000
786,4,3,416,3,5,2,47,10,62,1,1,1,1,283,440,293,173,360,1,1,4,1,18,2,169,161500
787,4,1,454,1,4,2,31,1,62,1,2,0,1,270,91,169,99,745,1,1,4,0,33,1,222,139000
788,7,3,833,2,6,2,85,43,62,2,2,2,1,318,536,541,303,778,1,2,5,0,79,2,295,233000
789,4,1,124,1,3,3,41,38,62,1,1,1,1,302,82,408,173,82,0,1,1,0,30,1,51,107900
790,7,3,639,4,5,3,62,56,154,1,1,1,0,390,281,282,217,494,1,2,6,0,50,2,193,187500
791,6,3,561,3,6,2,97,57,75,2,2,2,1,385,306,506,173,355,1,2,2,1,82,2,129,160200
792,3,3,371,2,5,2,70,31,62,1,2,2,1,267,99,461,173,275,0,1,2,2,56,2,84,146800
793,7,3,562,5,6,2,104,52,62,2,2,2,1,542,523,543,358,735,1,1,5,1,76,2,345,269790
794,4,3,803,4,7,2,103,56,148,2,2,2,1,302,600,647,173,565,1,2,4,0,89,2,197,225000
795,7,3,683,3,6,2,100,51,62,2,2,2,1,302,425,474,211,534,1,2,4,1,93,2,204,194500
796,7,3,393,2,5,2,72,35,107,1,1,2,1,302,240,363,183,415,1,1,4,1,34,2,159,171000
797,4,3,340,1,5,2,74,28,138,1,1,1,1,302,197,195,173,206,0,1,4,1,61,2,87,143500
798,4,3,105,2,4,2,51,21,62,1,1,1,1,167,198,186,173,92,0,1,1,0,40,1,54,110000
799,7,3,1064,5,8,2,110,59,322,3,2,3,1,302,713,744,411,851,2,3,7,2,95,3,435,485000
800,4,3,241,1,4,3,27,1,142,1,0,2,1,214,276,281,188,505,0,2,4,2,63,1,54,175000
801,7,3,709,4,5,2,89,52,62,1,2,2,1,191,129,123,245,556,1,2,5,0,76,2,259,200000
802,0,1,97,0,3,3,42,45,62,1,1,1,1,34,151,95,173,124,0,1,2,0,38,2,113,109900
803,7,3,647,4,6,2,97,50,62,2,2,2,1,352,349,357,168,373,1,2,4,1,82,2,69,189000
804,7,3,1062,5,8,2,110,59,318,3,2,3,1,302,694,729,413,856,2,3,7,1,95,3,437,582933
805,4,3,422,2,4,2,41,3,62,1,1,1,1,369,160,331,173,102,0,1,2,0,30,1,14,118000
806,4,3,810,4,6,2,110,58,203,2,2,2,1,302,521,503,173,570,1,3,3,0,96,2,293,227680
807,3,3,631,2,4,2,47,10,62,1,2,1,1,311,188,317,173,191,1,1,3,0,18,1,36,135500
808,3,3,794,1,4,2,61,43,62,1,1,1,1,460,544,263,36,507,0,2,3,1,67,2,87,223500
809,3,3,455,2,4,2,62,22,72,1,1,1,1,275,207,474,173,308,0,1,3,1,50,2,171,159950
810,3,1,232,1,4,2,5,18,62,1,2,1,1,302,42,51,23,73,1,1,7,0,9,2,63,106000
811,4,3,559,3,5,2,78,46,194,1,1,1,1,309,158,403,173,466,0,2,2,1,52,2,171,181000
812,6,1,370,4,5,2,85,43,47,2,2,2,1,230,194,185,173,257,0,2,1,1,79,2,90,144500
813,4,0,71,0,4,2,8,0,62,0,1,1,1,302,8,5,173,5,0,0,1,0,2,2,73,55993
814,4,3,631,2,5,2,48,8,50,1,1,1,1,262,314,376,173,433,0,1,4,0,25,1,102,157900
815,4,3,46,1,4,3,76,1,62,1,0,1,1,302,91,70,35,285,0,0,4,0,37,1,21,116000
816,4,3,799,4,6,2,92,48,172,1,2,2,1,302,517,476,173,563,1,2,3,0,78,2,276,224900
817,4,3,290,2,4,2,41,3,62,1,1,1,1,360,113,96,173,209,0,1,1,1,30,1,43,137000
818,4,3,922,2,7,2,95,53,138,2,2,2,1,557,596,536,173,611,1,2,4,2,80,3,351,271000
819,3,3,374,4,5,3,26,2,76,1,1,1,1,161,270,271,173,274,0,1,3,0,43,2,113,155000
820,6,3,795,5,6,2,106,60,182,2,2,2,1,386,489,535,173,610,1,2,3,1,97,2,171,224000
821,7,3,609,4,6,2,96,42,62,2,2,2,1,302,511,213,191,527,1,2,3,0,85,2,181,183000
822,4,1,124,1,3,1,51,21,62,0,1,0,1,302,160,208,173,130,0,1,1,0,52,2,127,93000
823,7,3,804,3,6,2,96,42,62,2,2,2,1,302,481,527,358,472,1,2,4,1,85,2,212,225000
824,4,3,545,1,5,3,28,1,62,1,0,1,1,302,145,232,101,487,1,1,4,1,35,1,54,139500
825,4,2,832,4,7,2,102,57,62,2,2,2,2,302,469,517,173,487,1,2,4,1,94,2,271,232600
826,4,3,957,5,8,2,103,58,307,3,2,3,1,611,692,727,173,778,1,3,4,1,89,3,419,385000
827,0,1,95,1,4,2,4,1,62,1,0,1,1,69,58,28,173,45,0,2,2,0,0,0,12,109500
828,4,3,648,2,6,2,99,41,62,2,2,2,1,426,403,446,173,498,1,2,3,1,90,2,233,189000
829,7,3,624,4,4,2,47,10,62,1,2,1,2,379,125,291,208,484,1,1,4,0,18,2,325,185000
830,2,2,379,4,6,2,97,50,62,2,2,2,1,302,83,76,123,279,1,2,1,0,82,2,94,147400
831,4,3,183,2,5,2,52,12,89,1,1,1,1,193,409,469,173,244,0,1,3,2,38,2,134,166000
832,2,2,381,4,6,2,97,50,62,1,2,2,1,302,83,76,84,319,1,2,1,0,82,2,94,151000
833,7,3,847,4,6,2,96,42,216,2,2,2,1,373,394,589,250,669,1,2,4,1,85,2,300,237000
834,4,3,501,2,5,2,67,29,84,1,1,1,1,231,290,573,173,385,0,1,3,0,49,2,228,167000
835,4,3,493,2,4,2,43,11,77,1,1,1,1,154,167,141,173,195,0,1,3,0,33,2,50,139950
836,4,3,385,1,3,3,22,47,62,1,1,2,1,215,101,147,173,161,1,2,1,0,86,2,99,128000
837,0,1,232,1,4,2,38,15,62,1,0,1,1,165,215,242,173,312,0,1,2,0,23,2,292,153500
838,2,1,68,0,5,2,40,15,45,1,1,1,1,23,29,33,36,51,0,1,2,0,27,1,30,100000
839,4,3,321,4,4,2,105,57,62,1,2,2,1,302,221,197,173,261,0,2,3,0,74,1,34,144000
840,4,3,163,1,4,2,18,47,62,1,1,1,1,299,109,130,69,319,0,1,3,0,6,1,54,130500
841,3,1,411,1,5,3,23,1,62,1,0,1,1,307,65,301,76,296,1,0,4,0,92,1,105,140000
842,3,1,554,1,4,3,59,53,62,1,2,1,1,302,240,193,140,298,1,2,5,1,70,2,115,157500
843,3,3,528,2,5,3,62,22,126,1,1,1,1,112,404,540,173,427,0,1,3,0,50,2,151,174900
844,2,3,419,2,4,1,43,11,62,1,1,1,1,302,531,574,173,616,1,1,7,0,0,0,12,141000
845,4,1,778,1,4,3,31,1,62,1,0,1,1,302,114,295,130,302,0,1,4,1,8,3,67,153900
846,3,3,525,1,4,2,60,35,62,1,1,2,1,320,313,347,173,404,1,1,3,2,68,2,148,171000
847,7,3,685,2,6,2,90,55,180,2,2,2,1,342,286,466,267,595,1,2,4,1,84,2,258,213000
848,4,3,258,4,4,2,44,7,62,1,1,1,1,143,89,88,173,99,0,1,2,1,51,1,23,133500
849,4,3,860,4,5,3,79,52,62,1,0,1,1,302,182,599,315,467,2,1,7,1,88,2,63,240000
850,3,3,385,4,5,3,70,54,87,2,1,1,1,302,133,346,215,361,1,1,4,1,56,2,196,187000
851,6,1,327,4,5,2,96,42,38,2,2,2,1,210,194,185,173,257,0,2,0,0,85,2,90,131500
852,6,3,797,3,7,2,96,42,190,2,2,2,1,302,487,532,173,373,1,2,4,1,85,2,105,215000
853,3,3,482,4,6,2,16,1,62,1,1,1,1,293,178,207,168,691,1,1,4,2,13,1,54,164000
854,3,3,449,2,5,2,67,29,67,1,1,1,1,266,404,431,173,342,0,1,4,1,49,2,195,158000
855,4,3,521,1,4,1,32,30,62,1,1,1,1,315,303,341,173,478,0,1,3,1,37,2,272,170000
856,4,3,212,1,4,3,50,60,62,1,1,1,1,210,158,97,173,120,0,1,3,0,29,1,56,127000
857,3,3,375,4,5,2,64,27,62,1,1,2,2,334,141,485,173,307,0,1,2,0,71,2,127,147000
858,7,3,651,3,5,2,100,47,62,1,2,2,1,302,245,366,184,423,1,1,3,1,93,2,158,174000
859,4,3,630,3,6,2,70,31,60,1,1,2,1,302,222,483,173,441,1,1,3,1,56,2,98,152000
860,7,3,758,3,5,3,73,37,211,1,1,1,1,398,445,618,370,699,1,2,6,1,60,2,333,250000
861,4,3,652,4,6,3,76,48,62,2,0,1,1,302,157,220,223,425,0,2,4,1,41,1,55,189950
862,1,3,246,1,4,1,55,18,62,1,2,1,1,182,112,128,173,179,0,1,3,0,46,2,73,131500
863,4,3,415,2,5,2,71,32,62,1,2,2,1,165,158,300,173,292,1,1,3,0,65,2,94,152000
864,4,3,342,2,4,2,56,13,62,1,1,1,1,439,116,111,173,160,0,1,3,0,62,1,172,132500
865,4,2,846,4,6,2,103,58,62,2,2,3,1,302,440,625,173,703,1,2,3,0,96,2,282,250580
866,4,3,637,2,4,2,33,16,79,1,1,1,1,366,195,82,173,293,0,1,2,0,27,2,88,148500
867,4,3,879,4,7,2,102,56,229,2,2,2,1,302,602,651,173,691,1,2,3,1,89,3,373,248900
868,4,3,227,1,3,2,43,11,62,1,1,1,1,405,158,320,173,223,0,0,2,0,33,2,108,129000
869,7,3,513,3,4,2,38,1,62,1,0,0,0,302,40,334,129,602,1,1,4,1,42,2,172,169000
870,7,3,843,2,6,2,90,54,240,2,2,2,1,496,247,461,302,667,1,2,5,1,84,2,209,236000
871,4,3,164,2,4,2,50,20,62,1,1,1,1,302,111,129,173,141,0,1,2,0,29,1,32,109500
872,7,3,637,4,5,2,92,48,92,1,2,2,1,334,384,349,263,490,1,2,4,0,78,2,229,200500
873,4,3,162,2,4,3,51,51,62,2,1,1,1,302,60,201,173,112,0,2,2,0,40,2,24,116000
874,0,3,255,2,4,3,10,1,62,2,1,1,1,90,281,139,173,213,0,1,3,1,8,1,37,133000
875,4,1,9,1,4,2,16,1,62,1,1,1,1,302,6,7,1,14,0,1,2,0,13,1,3,66500
876,7,2,422,4,7,2,103,56,62,2,2,2,1,569,550,680,373,773,1,3,7,1,89,2,289,303477
877,4,3,249,2,3,2,49,17,62,1,2,1,1,310,265,97,173,120,0,1,2,0,28,2,268,132250
878,7,3,1023,5,8,2,85,50,156,2,2,3,1,601,686,711,400,815,1,3,7,1,79,3,410,350000
879,3,3,383,1,4,3,43,47,62,1,1,1,1,209,193,219,173,289,0,2,3,0,59,2,127,148000
880,4,3,170,4,4,3,64,50,35,2,1,1,1,205,89,88,173,99,0,1,3,0,55,1,46,136500
881,4,3,498,1,4,2,97,57,62,1,2,3,2,304,222,266,173,334,0,1,2,0,82,2,76,157000
882,4,3,640,4,6,2,94,36,69,2,1,2,1,280,307,439,115,532,1,2,4,1,75,2,105,187500
883,7,3,581,3,5,2,91,55,62,1,2,2,1,302,381,214,222,618,1,1,4,1,84,2,286,178000
884,3,3,146,1,3,2,15,1,62,2,2,1,0,302,338,90,213,119,0,1,7,0,76,1,113,118500
885,4,3,65,2,4,2,47,10,181,1,1,1,1,29,34,133,173,69,0,1,2,0,18,1,37,100000
886,6,2,1007,4,8,2,86,38,181,2,2,3,1,590,660,703,173,469,1,2,2,1,74,2,199,328900
887,2,3,358,2,4,2,56,50,40,1,1,1,1,330,520,204,173,266,1,1,5,0,82,2,179,145000
888,4,3,278,1,4,3,32,6,62,1,2,1,1,302,87,115,90,207,0,1,5,0,37,1,45,135500
889,4,3,918,2,7,2,33,16,62,2,2,1,2,421,598,645,173,734,1,2,5,1,44,2,275,268000
890,4,3,366,2,5,1,51,21,35,1,1,1,1,286,200,225,173,278,0,1,3,1,40,2,215,149500
891,4,3,171,2,4,3,10,57,62,1,1,1,1,302,65,72,18,65,0,1,3,1,85,2,127,122900
892,7,3,535,1,5,2,64,27,96,1,1,1,1,446,178,207,102,413,1,1,4,1,55,2,113,172500
893,4,3,423,1,5,3,49,42,62,1,1,1,1,309,223,252,173,321,0,1,3,0,28,1,30,154500
894,4,3,490,1,4,2,41,3,62,1,2,2,1,297,230,515,173,330,0,1,3,1,30,1,128,165000
895,2,3,259,2,4,2,58,23,62,1,0,0,0,302,40,234,173,304,1,1,5,0,42,2,105,118858
896,7,3,315,2,5,2,49,17,34,1,1,1,1,311,135,269,131,432,0,1,5,1,28,2,154,140000
897,0,1,81,0,3,2,39,1,62,1,0,1,1,48,43,53,173,75,0,1,3,0,39,1,16,106500
898,2,3,259,2,4,2,58,23,62,1,0,0,0,302,40,320,110,253,1,1,7,0,42,2,87,142953
899,4,3,1069,5,8,2,106,60,325,3,2,3,1,633,718,749,173,857,1,3,7,2,95,3,435,611657
900,4,3,271,1,4,3,43,54,62,1,1,1,1,125,157,362,173,231,0,1,3,1,33,1,37,135000
901,4,3,106,2,3,2,26,2,62,1,1,1,1,36,76,94,173,98,0,1,1,0,42,1,114,110000
902,4,3,71,2,4,3,52,38,62,1,1,1,1,240,452,442,173,247,0,1,2,0,60,1,100,153000
903,7,3,493,3,6,2,96,42,62,2,2,2,1,302,370,405,201,453,1,2,5,1,85,2,177,180000
904,4,3,861,3,6,2,102,57,220,2,2,2,1,302,552,600,173,679,1,2,4,1,94,3,308,240000
905,4,3,198,1,4,2,47,10,16,1,1,1,1,82,114,226,173,163,0,1,3,0,18,1,37,125500
906,4,3,562,2,4,2,41,3,171,1,1,1,1,89,136,107,173,162,0,1,3,0,30,1,21,128000
907,4,3,890,4,7,2,102,57,309,2,2,2,1,522,572,563,173,712,1,2,5,1,94,3,304,255000
908,4,3,438,4,6,3,39,49,62,2,1,2,1,515,621,547,324,700,0,2,3,1,39,1,111,250000
909,4,3,244,2,4,2,77,14,62,1,1,2,1,110,89,226,173,163,0,1,2,0,70,2,171,131000
910,7,3,549,3,5,2,97,50,62,2,2,2,1,302,96,275,151,502,1,2,5,1,82,2,220,174000
911,2,3,365,2,4,2,66,19,59,1,1,1,1,245,220,251,133,318,1,1,7,0,53,2,94,154300
912,4,3,341,4,4,3,74,44,62,1,1,2,2,231,189,501,173,213,0,2,2,0,55,1,119,143500
913,0,1,131,1,4,3,23,1,62,1,0,1,1,15,109,21,173,36,0,1,3,0,41,1,76,88000
914,2,1,359,4,4,2,10,1,62,1,1,1,1,187,174,122,117,267,1,1,5,0,8,3,264,145000
915,2,2,547,4,5,2,106,59,79,2,2,2,1,333,332,335,169,269,1,2,1,0,95,2,87,173733
916,2,1,14,0,3,2,33,16,76,1,1,1,1,302,18,12,14,59,0,1,3,0,44,1,14,75000
917,4,0,422,0,0,1,10,1,62,1,1,1,1,113,0,0,173,0,0,1,1,0,25,1,32,35311
918,4,3,272,1,3,2,36,5,62,1,1,1,1,454,175,148,173,169,0,1,3,0,10,1,58,135000
919,7,3,737,2,6,2,80,36,62,2,2,3,1,551,560,220,198,710,1,2,5,1,66,3,302,238000
920,4,3,758,2,5,3,48,53,62,3,1,2,1,330,550,400,173,455,0,1,3,1,75,2,162,176500
921,7,3,718,2,5,2,100,54,100,2,2,2,2,346,264,208,222,516,1,2,4,0,93,2,255,201000
922,2,3,118,1,4,3,12,42,62,1,1,1,1,233,181,209,120,270,1,1,6,0,0,0,12,145900
923,4,3,553,3,5,2,97,57,62,2,2,2,1,510,390,425,173,381,1,2,3,1,82,2,129,169990
924,6,3,529,2,5,2,90,54,62,2,2,2,1,406,464,468,173,526,1,2,2,1,84,2,332,193000
925,4,3,865,3,5,2,72,25,154,1,1,2,1,349,566,681,173,581,1,1,4,1,34,2,336,207500
926,4,3,730,3,4,2,74,28,62,1,2,2,1,341,293,217,173,283,1,3,3,0,61,2,183,175000
927,7,3,951,5,7,2,96,43,234,2,2,2,1,302,473,578,378,758,1,3,7,1,85,3,365,285000
928,7,3,545,3,6,2,73,24,116,1,1,1,1,175,281,353,343,437,1,1,6,1,60,2,230,176000
929,4,3,845,4,7,2,99,41,62,2,2,2,1,302,576,587,173,550,1,3,4,1,90,2,309,236500
930,7,3,790,3,6,2,89,52,90,1,2,2,1,302,510,524,285,629,1,2,5,1,76,2,263,222000
931,4,3,719,4,7,2,103,56,62,2,2,2,1,385,580,630,173,422,1,2,4,0,89,3,349,201000
932,4,3,408,2,4,2,55,18,62,1,1,1,1,165,84,87,173,113,0,1,2,0,46,1,156,117500
933,4,3,999,4,8,2,102,57,255,3,2,3,2,302,658,697,173,793,1,3,5,1,94,3,400,320000
934,4,3,660,4,6,2,85,43,159,2,2,2,1,426,407,621,173,568,1,2,3,0,79,2,91,190000
935,4,3,866,2,6,3,66,56,62,1,1,2,1,383,471,684,173,684,1,2,6,1,53,2,215,242000
936,0,3,20,1,3,2,19,21,127,1,2,0,1,302,83,10,173,17,0,1,2,0,40,2,87,79900
937,4,3,619,2,6,2,96,42,0,2,2,2,1,374,311,302,173,319,1,2,2,0,85,2,186,184900
938,7,3,887,4,6,2,97,50,62,2,2,2,1,555,443,409,265,706,1,2,5,1,82,2,322,253000
939,7,3,677,4,6,2,102,57,62,2,2,2,2,504,496,545,312,677,1,2,4,0,94,3,330,239799
940,3,3,872,4,6,3,28,1,62,1,1,1,1,302,308,611,320,688,1,1,7,2,35,1,213,244400
941,2,3,403,2,5,2,70,31,62,1,1,1,1,435,177,477,173,356,1,1,5,0,56,2,209,150900
942,7,3,763,3,6,2,86,46,164,2,2,2,1,459,452,330,269,594,1,2,5,1,74,2,220,214000
943,2,3,400,1,3,1,74,28,62,1,2,2,1,220,418,304,173,186,1,1,5,0,0,0,12,150000
944,2,3,337,2,4,1,47,10,62,1,1,1,1,302,163,184,173,339,1,1,5,0,18,2,127,143000
945,4,3,295,4,5,2,48,8,32,1,1,1,1,92,138,303,173,200,0,2,4,1,25,2,135,137500
946,4,1,187,1,4,2,46,51,62,1,0,1,1,423,385,356,54,626,0,1,4,0,28,2,50,124900
947,3,3,338,2,4,2,56,13,182,1,1,1,1,176,167,141,173,195,0,1,3,1,62,1,284,143000
948,4,3,921,4,7,2,95,42,123,2,2,2,1,538,570,659,173,748,1,2,6,1,80,3,348,270000
949,7,3,672,4,6,2,95,53,95,2,2,2,1,302,160,208,203,537,1,2,4,1,80,2,197,192500
950,4,3,697,3,5,3,44,57,62,1,1,1,1,420,434,481,173,546,0,2,2,1,51,2,340,197500
951,4,3,241,2,4,3,22,53,62,1,1,1,1,95,89,88,173,99,0,2,2,0,34,2,67,129000
952,4,1,320,2,4,2,55,18,62,1,1,1,1,197,68,79,173,125,0,1,3,0,42,1,45,119900
953,3,3,241,4,4,3,44,42,62,1,1,2,1,236,109,130,173,183,0,1,2,0,52,1,75,133900
954,7,3,650,2,4,1,63,26,23,1,1,1,1,324,58,270,218,625,1,1,4,1,57,2,182,172000
955,2,3,257,1,5,2,60,34,145,1,1,2,2,526,98,317,173,191,1,1,1,0,0,0,12,127500
956,2,1,360,4,5,2,18,1,227,1,1,2,1,188,176,325,118,547,1,1,5,0,6,2,155,145000
957,2,1,179,1,5,2,72,25,62,1,1,2,1,48,79,93,34,169,0,1,2,1,34,2,146,124000
958,4,3,188,1,4,2,50,20,62,1,1,1,1,116,316,350,173,128,0,1,3,0,61,2,127,132000
959,4,3,573,4,6,2,96,42,62,2,2,2,1,380,377,369,173,426,1,2,3,0,85,2,219,185000
960,2,2,430,4,6,2,86,46,62,2,2,2,1,296,228,258,129,302,1,2,3,0,74,2,171,155000
961,4,3,134,1,4,3,48,58,62,1,1,1,1,49,76,94,173,98,0,1,1,0,0,0,12,116500
962,7,3,926,3,5,3,74,47,318,1,1,2,2,546,607,650,368,752,1,1,7,1,61,2,333,272000
963,2,3,406,1,5,2,70,31,62,1,1,2,1,252,384,349,162,459,1,2,4,1,56,2,113,155000
964,4,3,853,4,8,2,103,56,62,2,2,3,1,302,531,574,173,616,1,3,4,0,89,2,334,239000
965,7,3,766,4,6,2,95,42,128,2,2,2,1,338,486,530,346,604,1,2,5,1,80,2,265,214900
966,7,3,553,3,5,2,97,56,62,2,2,2,1,302,370,392,195,502,1,2,5,1,82,2,177,178900
967,4,3,385,4,4,3,28,1,62,2,0,1,0,484,349,282,145,351,0,1,4,2,35,1,40,160000
968,4,3,273,2,4,3,32,6,27,1,1,1,1,280,127,353,173,202,0,1,3,0,37,1,56,135000
969,4,1,8,1,2,2,11,1,62,1,0,1,1,302,83,32,0,9,0,1,3,0,0,0,12,37900
970,1,3,517,2,5,2,48,8,100,1,1,1,1,342,250,311,173,237,0,1,3,0,25,1,30,140000
971,4,3,454,2,3,1,10,1,62,1,1,1,1,302,59,37,96,74,0,1,3,0,0,0,12,135000
972,2,3,541,5,6,2,96,43,135,2,2,2,1,281,310,290,159,387,1,2,3,0,85,2,197,173000
973,6,3,206,2,5,2,58,23,62,1,1,2,1,302,178,207,173,55,1,1,2,1,42,1,30,99500
974,4,2,607,4,6,2,103,58,0,2,2,2,1,302,376,503,173,570,1,2,3,0,89,2,94,182000
975,3,3,503,1,6,3,11,55,62,1,0,2,1,302,349,487,163,388,0,2,5,0,76,2,234,167500
976,2,2,491,4,6,2,87,38,62,2,2,2,1,197,278,312,186,320,1,2,3,0,77,2,151,165000
977,0,3,35,1,3,3,61,8,62,1,2,2,1,302,28,58,173,31,0,0,1,0,0,0,12,85500
978,6,2,705,4,6,2,102,56,0,2,2,2,1,424,442,489,173,552,0,2,1,0,89,2,301,199900
979,4,3,107,1,3,2,41,3,62,1,1,1,1,175,111,129,173,141,0,1,2,0,74,2,105,110000
980,4,3,374,1,4,2,49,17,62,1,2,1,1,150,144,171,173,230,0,1,2,0,28,2,94,139000
981,3,3,583,2,6,4,43,56,159,3,1,1,1,347,459,221,173,291,0,3,3,0,33,2,179,178400
982,7,3,1012,5,7,2,92,46,292,2,2,2,1,593,669,519,391,805,1,2,5,1,78,3,340,336000
983,4,3,561,3,6,2,103,56,140,2,2,2,1,302,255,327,173,393,1,2,3,1,89,2,157,159895
984,7,3,720,4,7,2,95,53,62,2,2,2,1,302,559,499,331,503,1,2,6,1,80,2,281,255900
985,2,3,387,2,4,2,74,28,62,1,1,0,0,302,40,241,69,612,1,2,5,0,61,2,84,126000
986,1,3,194,1,4,2,22,1,62,1,1,1,1,193,165,462,173,189,0,1,2,0,31,1,54,125000
987,4,1,138,1,5,3,11,42,62,1,1,1,0,302,62,122,40,371,0,2,2,0,31,1,25,117000
988,4,3,1045,5,8,2,106,60,312,3,2,3,1,616,715,719,173,834,1,3,5,1,97,3,377,395192
989,7,3,686,3,5,2,70,31,164,1,1,1,1,307,194,411,161,535,1,2,5,1,56,2,190,195000
990,7,2,651,4,6,2,102,57,62,2,2,2,2,302,412,278,235,507,1,2,3,0,94,2,240,197000
991,7,3,1021,5,7,2,89,48,227,2,2,2,1,599,676,709,396,820,1,2,4,1,76,3,373,348000
992,3,1,509,1,7,4,75,39,62,2,0,1,1,242,352,309,165,627,0,2,5,1,41,2,141,168000
993,7,3,576,2,5,3,67,55,234,1,1,1,1,388,398,547,216,489,1,2,4,1,49,2,113,187000
994,7,3,468,4,5,2,97,57,62,1,2,2,1,302,374,364,182,568,1,2,3,0,82,2,253,173900
995,4,3,1014,5,8,2,102,56,294,3,2,3,1,595,671,692,173,737,1,3,4,1,96,3,369,337500
996,4,3,166,1,3,3,18,1,62,1,1,1,1,98,86,310,48,111,0,1,2,0,6,1,64,121600
997,4,3,287,2,4,2,43,11,62,1,1,1,1,134,247,418,173,192,0,1,3,0,33,1,31,136500
